,Turn,Speaker,Text,True,Pred
655,4,1,I could maybe help can you tell me more about it where is it based out of and how much will actually be used for the cause?,Hesitance-Hesitance,Counter Argumentation-Contesting
656,5,1,do you work for them directly how did you get involved in this?,Counter Argumentation-Contesting,Counter Argumentation-Contesting
657,6,1,"I understand that, and you guys raise money here on this site?",Not-a-strategy,Counter Argumentation-Contesting
658,6,1,is that even worth it?,Not-a-strategy,Counter Argumentation-Contesting
659,7,1,yes you can you can have my $0.30,Not-a-strategy,Counter Argumentation-Contesting
660,8,1,and the money goes complety to the charity or does a part stay for handeling and administration,Hesitance-Hesitance,Counter Argumentation-Contesting
661,9,1,yes that would be great I would like to see that,Not-a-strategy,Counter Argumentation-Contesting
662,0,1,Great what about you?,Not-a-strategy,Counter Argumentation-Contesting
663,0,1,Do you donate to children's charities often?,Not-a-strategy,Counter Argumentation-Contesting
664,1,1,I have donated to them in the past.,Not-a-strategy,Counter Argumentation-Contesting
665,1,1,Do you donate through MTurk only?,Not-a-strategy,Counter Argumentation-Contesting
666,2,1,"I would, I usually donate some portion of my winnings when it's a children's charity.",Not-a-strategy,Counter Argumentation-Contesting
667,2,1,They are the most vulnerable in society.,Not-a-strategy,Counter Argumentation-Contesting
668,3,1,"I know, it's also so sad the the more nutricious foods are always the most expensive.",Not-a-strategy,Counter Argumentation-Contesting
669,3,1,I donate to the NYC Food bank also.,Not-a-strategy,Counter Argumentation-Contesting
670,3,1,They help a lot of city kids.,Not-a-strategy,Counter Argumentation-Contesting
671,4,1,How much to you plan on donating today considering that we may get a bonus?,Not-a-strategy,Counter Argumentation-Contesting
672,5,1,I usually donate like I would in real life...,Not-a-strategy,Counter Argumentation-Contesting
673,5,1,like a quarter here and a quarter there.,Not-a-strategy,Counter Argumentation-Contesting
674,6,1,"Yes, and it all adds up at the end of the month especially when you're also struggling to make ends meet.",Not-a-strategy,Counter Argumentation-Contesting
675,7,1,"Definitely, I will donate my $0.30.",Not-a-strategy,Counter Argumentation-Contesting
676,7,1,What about you?,Not-a-strategy,Counter Argumentation-Contesting
677,8,1,"Oh, mine just says ""children\'s charity"" but does not mention any specifics.",Not-a-strategy,Counter Argumentation-Contesting
678,8,1,Either way its cool.,Not-a-strategy,Counter Argumentation-Contesting
679,9,1,"Nope, mine doesn't maybe that was the point, to see if I would donate to just any charity. Still I always hope the money actually gets to them.",Not-a-strategy,Counter Argumentation-Contesting
680,0,1,yes i am are you?,Not-a-strategy,Counter Argumentation-Contesting
681,1,1,no can you tell me a little about it,Hesitance-Hesitance,Counter Argumentation-Contesting
682,2,1,that sounds great.,Not-a-strategy,Counter Argumentation-Contesting
683,2,1,i feel like i need to do something like that,Not-a-strategy,Counter Argumentation-Contesting
684,3,1,how can i help them?,Not-a-strategy,Counter Argumentation-Contesting
685,4,1,how long have you been donating for?,Counter Argumentation-Contesting,Counter Argumentation-Contesting
686,5,1,what other organizations?,Counter Argumentation-Contesting,Counter Argumentation-Contesting
687,5,1,i donate sometimes.,Not-a-strategy,Counter Argumentation-Contesting
688,6,1,"i need a little more information, if thats not too much to ask?",Hesitance-Hesitance,Counter Argumentation-Contesting
689,7,1,what exactly does the charity do for children?,Hesitance-Hesitance,Counter Argumentation-Contesting
690,8,1,how much can i donate?,Not-a-strategy,Counter Argumentation-Contesting
691,9,1,is 20 dollars okay?,Not-a-strategy,Counter Argumentation-Contesting
692,10,1,yes i am,Not-a-strategy,Counter Argumentation-Contesting
693,0,1,"Yes, For child care.",Not-a-strategy,Counter Argumentation-Contesting
694,1,1,"Yes, It's an is an international non-governmental organisation that promotes children's rights, provides relief and helps support children in developing countries.",Not-a-strategy,Counter Argumentation-Contesting
695,2,1,"Yes, I have donated a year before.",Not-a-strategy,Counter Argumentation-Contesting
696,3,1,I have donated on 2017.,Not-a-strategy,Counter Argumentation-Contesting
697,4,1,I have donated $100,Not-a-strategy,Counter Argumentation-Contesting
698,5,1,"Yes, Definitely i will donate this year",Not-a-strategy,Counter Argumentation-Contesting
699,6,1,i will donate more than $100,Not-a-strategy,Counter Argumentation-Contesting
700,7,1,I will donate within 3 months,Source Derogation-Contesting,Counter Argumentation-Contesting
701,8,1,"Yes, As soon as i get enough money",Source Derogation-Contesting,Counter Argumentation-Contesting
702,9,1,"No, but i will definitely donate within next two months",Source Derogation-Contesting,Counter Argumentation-Contesting
703,0,1,good,Not-a-strategy,Counter Argumentation-Contesting
704,1,1,"I have not, but there are other charities I like to participate in",Self Assertion-Empowerment,Counter Argumentation-Contesting
705,2,1,i do not but hope to some day.,Not-a-strategy,Counter Argumentation-Contesting
706,2,1,what are your children's age ?,Not-a-strategy,Counter Argumentation-Contesting
707,3,1,Yes I will donate,Not-a-strategy,Counter Argumentation-Contesting
708,4,1,I think Red Cross does a broad array of services,Not-a-strategy,Counter Argumentation-Contesting
709,5,1,I think charities that provide for a broad array of services are more ideal than focused because they target many people,Self Assertion-Empowerment,Counter Argumentation-Contesting
710,6,1,I agree.,Not-a-strategy,Counter Argumentation-Contesting
711,6,1,I dont think there is any shortage of people who need help.,Not-a-strategy,Counter Argumentation-Contesting
712,6,1,I like to be able to help as many as possible,Not-a-strategy,Counter Argumentation-Contesting
713,7,1,Your perspective is helpful.,Not-a-strategy,Counter Argumentation-Contesting
714,7,1,This reminds me of Ronald McDonald as well,Not-a-strategy,Counter Argumentation-Contesting
715,8,1,"I had heard about the McDonald's charity and see the change box, but I did not know much about it until a customer told me his son used their services when i was getting food once",Not-a-strategy,Counter Argumentation-Contesting
716,9,1,That is very interesting.,Not-a-strategy,Counter Argumentation-Contesting
717,9,1,Do you know anyone personally who has benefited from charities ?,Not-a-strategy,Counter Argumentation-Contesting
718,9,1,I have helped at soup kitchens before but that's my own extent,Not-a-strategy,Counter Argumentation-Contesting
719,0,1,Could you please tell me more about this charity?,Hesitance-Hesitance,Counter Argumentation-Contesting
720,1,1,What exactly does the money do for them?,Hesitance-Hesitance,Counter Argumentation-Contesting
721,2,1,Do you donate to a specific child?,Hesitance-Hesitance,Counter Argumentation-Contesting
722,3,1,Oh that's great!,Not-a-strategy,Counter Argumentation-Contesting
723,3,1,That was going to be my next question about if this charity helps kids in the US.,Hesitance-Hesitance,Counter Argumentation-Contesting
724,3,1,Is there a minimum amount you need to donate?,Hesitance-Hesitance,Counter Argumentation-Contesting
725,4,1,When was this charity started?,Hesitance-Hesitance,Counter Argumentation-Contesting
726,5,1,Perfect thank you for the information.Is there a website where I can check it out and donate?,Hesitance-Hesitance,Counter Argumentation-Contesting
727,6,1,Ok I will be willing to donate $100.,Not-a-strategy,Counter Argumentation-Contesting
728,6,1,Do I get a receipt?,Not-a-strategy,Counter Argumentation-Contesting
729,7,1,So do I provide my email to you?,Not-a-strategy,Counter Argumentation-Contesting
730,7,1,How does this work?,Not-a-strategy,Counter Argumentation-Contesting
731,8,1,Do you know if this is tax deductible?,Not-a-strategy,Counter Argumentation-Contesting
732,9,1,OK no problem I will find out.,Not-a-strategy,Counter Argumentation-Contesting
733,9,1,Thank for answering my questions.,Not-a-strategy,Counter Argumentation-Contesting
734,9,1,I will be sure to donate.,Not-a-strategy,Counter Argumentation-Contesting
735,0,1,"Yes, I do.",Not-a-strategy,Counter Argumentation-Contesting
736,0,1,What does Save the Children do?,Hesitance-Hesitance,Counter Argumentation-Contesting
737,1,1,"Can you give me their website, so I can look into them?",Hesitance-Hesitance,Counter Argumentation-Contesting
738,2,1,Thank you!,Not-a-strategy,Counter Argumentation-Contesting
739,2,1,Why are you talking about this charity instead of the others?,Counter Argumentation-Contesting,Counter Argumentation-Contesting
740,3,1,Why are you talking about this charity instead of the others?,Counter Argumentation-Contesting,Counter Argumentation-Contesting
741,4,1,In what ways do they help children?,Hesitance-Hesitance,Counter Argumentation-Contesting
742,5,1,I'm glad they do that but there are many charities that claim to do the same thing.,Counter Argumentation-Contesting,Counter Argumentation-Contesting
743,6,1,"Well, ok.",Not-a-strategy,Counter Argumentation-Contesting
744,6,1,I'll keep them in mind and do some research into them.,Source Derogation-Contesting,Counter Argumentation-Contesting
745,7,1,"If I can vouch for them, yes.",Source Derogation-Contesting,Counter Argumentation-Contesting
746,8,1,I'm glad there are people like you out there who are attempting to make a difference in the world.,Not-a-strategy,Counter Argumentation-Contesting
747,9,1,I would consider donating $0.50.,Not-a-strategy,Counter Argumentation-Contesting
748,0,1,"Hi, i'm doing great! how are you?",Not-a-strategy,Counter Argumentation-Contesting
749,1,1,sure!,Not-a-strategy,Counter Argumentation-Contesting
750,1,1,I would like to,Not-a-strategy,Counter Argumentation-Contesting
751,2,1,"no, but i would like to know more about it",Hesitance-Hesitance,Counter Argumentation-Contesting
752,3,1,that's great.,Not-a-strategy,Counter Argumentation-Contesting
753,3,1,Do you have any more information about it?,Hesitance-Hesitance,Counter Argumentation-Contesting
754,4,1,"yes, it's so heartbreaking1",Not-a-strategy,Counter Argumentation-Contesting
755,5,1,that's really good to hear!,Not-a-strategy,Counter Argumentation-Contesting
756,5,1,I can't imagine not being able to see my son!,Not-a-strategy,Counter Argumentation-Contesting
757,6,1,So what exactly do they do to help these kids to reunite with their parents?,Hesitance-Hesitance,Counter Argumentation-Contesting
758,7,1,awesome!,Not-a-strategy,Counter Argumentation-Contesting
759,7,1,I'm so gonna support it!,Not-a-strategy,Counter Argumentation-Contesting
760,7,1,Children should be with their parents!!,Not-a-strategy,Counter Argumentation-Contesting
761,8,1,I can't donate less than 0.50?,Counter Argumentation-Contesting,Counter Argumentation-Contesting
762,9,1,i'm not sure.,Source Derogation-Contesting,Counter Argumentation-Contesting
763,9,1,I'm in a tough financial situation right now so i really need money but i would like to donate.,Personal Choice-Empowerment,Counter Argumentation-Contesting
764,0,1,I used to donate to them.,Information Inquiry-Contesting,Counter Argumentation-Contesting
765,0,1,Do you like that charity?,Information Inquiry-Contesting,Counter Argumentation-Contesting
766,1,1,What do they do exactly?,Hesitance-Hesitance,Counter Argumentation-Contesting
767,2,1,"That is super important work, obviously.",Not-a-strategy,Counter Argumentation-Contesting
768,2,1,Do you know if they are a trustworthy organization?,Information Inquiry-Contesting,Counter Argumentation-Contesting
769,3,1,I can't stand charities where the top level execs make a ton of money,Information Inquiry-Contesting,Counter Argumentation-Contesting
770,4,1,that's good to hear.,Not-a-strategy,Counter Argumentation-Contesting
771,4,1,they sound like a good charity to donate to,Not-a-strategy,Counter Argumentation-Contesting
772,5,1,what other organizations would you consider?,Counter Argumentation-Contesting,Counter Argumentation-Contesting
773,6,1,I tend to like St Jude's research hospital too,Self Assertion-Empowerment,Counter Argumentation-Contesting
774,7,1,why is that?,Counter Argumentation-Contesting,Counter Argumentation-Contesting
775,8,1,that's a fair point,Not-a-strategy,Counter Argumentation-Contesting
776,9,1,yes! i said that's a fair point.,Not-a-strategy,Counter Argumentation-Contesting
777,9,1,save the children is a good choice.,Not-a-strategy,Counter Argumentation-Contesting
778,0,1,Good thanks!,Not-a-strategy,Counter Argumentation-Contesting
779,0,1,You?,Not-a-strategy,Counter Argumentation-Contesting
780,1,1,Mostly into hiking these days - how about you?,Not-a-strategy,Counter Argumentation-Contesting
781,1,1,Do you have any info on this children's charity we're supposed to talk about?,Hesitance-Hesitance,Counter Argumentation-Contesting
782,2,1,Walks with the dog sound awesome.,Not-a-strategy,Counter Argumentation-Contesting
783,2,1,I wasn't given any information about the charity but am happy to help.,Not-a-strategy,Counter Argumentation-Contesting
784,3,1,Sounds like great work.,Not-a-strategy,Counter Argumentation-Contesting
785,3,1,I donate to a lot of different causes but am happy to pitch in.,Not-a-strategy,Counter Argumentation-Contesting
786,3,1,Are we attempting to agree on a donation amount?,Not-a-strategy,Counter Argumentation-Contesting
787,4,1,"Very cool, I have heard of them but never looked into them too closely.",Not-a-strategy,Counter Argumentation-Contesting
788,4,1,Do you already donate to them?,Not-a-strategy,Counter Argumentation-Contesting
789,4,1,Monthly or one-time?,Not-a-strategy,Counter Argumentation-Contesting
790,5,1,Sounds good.,Not-a-strategy,Counter Argumentation-Contesting
791,5,1,Suggestions on a donation amount?,Not-a-strategy,Counter Argumentation-Contesting
792,6,1,"Sure, I'm happy to donate half the payment for the HIT",Not-a-strategy,Counter Argumentation-Contesting
793,7,1,I'll start with $1 and maybe give more later :),Not-a-strategy,Counter Argumentation-Contesting
794,8,1,"Yeah I've seen a lot of the news on Syria, it's horrible.",Not-a-strategy,Counter Argumentation-Contesting
795,8,1,"I work with Doctors Without Borders too, glad there are multiple players in the region to help!",Self Assertion-Empowerment,Counter Argumentation-Contesting
796,9,1,"Yes, $1 - thank you",Not-a-strategy,Counter Argumentation-Contesting
797,0,1,"Hey, kind of tired but overall good.",Not-a-strategy,Counter Argumentation-Contesting
798,0,1,How are you?,Not-a-strategy,Counter Argumentation-Contesting
799,1,1,Yea?,Not-a-strategy,Counter Argumentation-Contesting
800,1,1,Go for it.,Not-a-strategy,Counter Argumentation-Contesting
801,2,1,I don't like to donate to for profit businesses.,Information Inquiry-Contesting,Counter Argumentation-Contesting
802,2,1,I feel like they'll just take my donation and get their tax credit.,Information Inquiry-Contesting,Counter Argumentation-Contesting
803,3,1,I'm sorry to hear about your nephew?,Not-a-strategy,Counter Argumentation-Contesting
804,3,1,"What happened, if you don't mind me asking.",Not-a-strategy,Counter Argumentation-Contesting
805,4,1,Oh my gosh.,Not-a-strategy,Counter Argumentation-Contesting
806,4,1,"I am so sorry to hear about the little guy and how his birthday, too.",Not-a-strategy,Counter Argumentation-Contesting
807,4,1,How did Save the Children help?,Not-a-strategy,Counter Argumentation-Contesting
808,5,1,Oh wow.,Not-a-strategy,Counter Argumentation-Contesting
809,5,1,All the way in Africa.,Not-a-strategy,Counter Argumentation-Contesting
810,5,1,I'm really glad to hear that.,Not-a-strategy,Counter Argumentation-Contesting
811,5,1,You must be so releived.,Not-a-strategy,Counter Argumentation-Contesting
812,6,1,Sure thing.,Not-a-strategy,Counter Argumentation-Contesting
813,6,1,What are the amounts I can pick from?,Not-a-strategy,Counter Argumentation-Contesting
814,7,1,I'll do $20.,Not-a-strategy,Counter Argumentation-Contesting
815,8,1,Oh I didn't know that.,Not-a-strategy,Counter Argumentation-Contesting
816,8,1,Thank you for letting me know.,Not-a-strategy,Counter Argumentation-Contesting
817,9,1,I'll still do $20 and go through the site.,Source Derogation-Contesting,Counter Argumentation-Contesting
818,0,1,hello,Not-a-strategy,Counter Argumentation-Contesting
819,1,1,how much of the money is put to work?,Hesitance-Hesitance,Counter Argumentation-Contesting
820,2,1,how much % of the money that goes to the charity is overhead that will be absorbed and not given to children?,Hesitance-Hesitance,Counter Argumentation-Contesting
821,3,1,how does the operation afford staff?,Hesitance-Hesitance,Counter Argumentation-Contesting
822,4,1,in which regions are the donations applied?,Hesitance-Hesitance,Counter Argumentation-Contesting
823,5,1,what is a recent successful program?,Hesitance-Hesitance,Counter Argumentation-Contesting
824,6,1,how long has STC been around?,Hesitance-Hesitance,Counter Argumentation-Contesting
825,7,1,does it do any work in the USA?,Hesitance-Hesitance,Counter Argumentation-Contesting
826,8,1,in all 50 states?,Hesitance-Hesitance,Counter Argumentation-Contesting
827,9,1,can i direct my money?,Not-a-strategy,Counter Argumentation-Contesting
828,0,1,"Yes I have, but I don't know a lot about it.",Not-a-strategy,Counter Argumentation-Contesting
829,1,1,That sounds like a very nice cause.,Not-a-strategy,Counter Argumentation-Contesting
830,2,1,That's awesome!,Not-a-strategy,Counter Argumentation-Contesting
831,2,1,Do you know when the charity began?,Hesitance-Hesitance,Counter Argumentation-Contesting
832,3,1,That is very impressive.,Not-a-strategy,Counter Argumentation-Contesting
833,3,1,Do you know on average how much money the charity makes per year?,Hesitance-Hesitance,Counter Argumentation-Contesting
834,4,1,That is awesome.,Not-a-strategy,Counter Argumentation-Contesting
835,5,1,"Yes, definitely.",Not-a-strategy,Counter Argumentation-Contesting
836,5,1,"Unfortunately some ""charities"" are just scams that do not donate to a worthy cause at all.",Information Inquiry-Contesting,Counter Argumentation-Contesting
837,6,1,That's very helpful.,Not-a-strategy,Counter Argumentation-Contesting
838,6,1,"It is best to be transparent when running a charity like that, especially when the charity brings in a large amount of money.",Information Inquiry-Contesting,Counter Argumentation-Contesting
839,6,1,That way nobody can question anything.,Not-a-strategy,Counter Argumentation-Contesting
840,7,1,Right.,Not-a-strategy,Counter Argumentation-Contesting
841,7,1,"I understand that people have to get paid for what they do, but they shouldn't be making an extravagant amount of money.",Information Inquiry-Contesting,Counter Argumentation-Contesting
842,8,1,Yes I have.,Not-a-strategy,Counter Argumentation-Contesting
843,8,1,I usually like to donate to Johns Hopkins Hospital because that is where I had many of my surgeries when I was a child.,Not-a-strategy,Counter Argumentation-Contesting
844,8,1,The people there saved my life on more than one occasion and it's just a great hospital.,Not-a-strategy,Counter Argumentation-Contesting
845,9,1,"Sure, I'd be glad to donate $0.25 to Save the Children.",Not-a-strategy,Counter Argumentation-Contesting
846,0,1,no i have not but i am interested!,Not-a-strategy,Counter Argumentation-Contesting
847,1,1,yes i am very interested!,Not-a-strategy,Counter Argumentation-Contesting
848,2,1,yes of course!,Not-a-strategy,Counter Argumentation-Contesting
849,2,1,how much?,Not-a-strategy,Counter Argumentation-Contesting
850,3,1,ok then i will donate half 15 cents,Not-a-strategy,Counter Argumentation-Contesting
851,4,1,no i dont think so i love the cause!,Not-a-strategy,Counter Argumentation-Contesting
852,5,1,yes im looking at it now actually it seems like a great foundation,Not-a-strategy,Counter Argumentation-Contesting
853,6,1,ok so we agreed on a price?,Not-a-strategy,Counter Argumentation-Contesting
854,7,1,yes 0.15 is correcr,Not-a-strategy,Counter Argumentation-Contesting
855,8,1,"ok thank you sounds good,",Not-a-strategy,Counter Argumentation-Contesting
856,9,1,yes how do we end it?,Not-a-strategy,Counter Argumentation-Contesting
857,0,1,Good morning!,Not-a-strategy,Counter Argumentation-Contesting
858,0,1,How are you doing today?,Not-a-strategy,Counter Argumentation-Contesting
859,1,1,What else can you tell me about the charity?,Hesitance-Hesitance,Counter Argumentation-Contesting
860,1,1,Which countries do they work in?,Hesitance-Hesitance,Counter Argumentation-Contesting
861,2,1,How much of a donation would one have to make to feed a family for a week?,Not-a-strategy,Counter Argumentation-Contesting
862,3,1,That's crazy!,Not-a-strategy,Counter Argumentation-Contesting
863,3,1,I spend more than that on coffee every week!,Not-a-strategy,Counter Argumentation-Contesting
864,4,1,I would do that,Not-a-strategy,Counter Argumentation-Contesting
865,5,1,We really are.,Not-a-strategy,Counter Argumentation-Contesting
866,5,1,We have SO many places to go to for help,Not-a-strategy,Counter Argumentation-Contesting
867,6,1,I'm going to tell more people about the charity,Not-a-strategy,Counter Argumentation-Contesting
868,7,1,"Yes, I do",Not-a-strategy,Counter Argumentation-Contesting
869,8,1,I always prefer going through organizations I have researched to make sure they're reputable as well,Self Assertion-Empowerment,Counter Argumentation-Contesting
870,9,1,"Thank you, have a great day!",Not-a-strategy,Counter Argumentation-Contesting
871,0,1,hi,Not-a-strategy,Counter Argumentation-Contesting
872,1,1,what exactly happened to these children's?,Hesitance-Hesitance,Counter Argumentation-Contesting
873,2,1,I'd like to know what specific ethnicity are we supporting,Hesitance-Hesitance,Counter Argumentation-Contesting
874,3,1,"I see, can you go into a little bit more details about some of the childhood related causes ?",Hesitance-Hesitance,Counter Argumentation-Contesting
875,4,1,"ah, I see, that's very heartbreaking to here.",Not-a-strategy,Counter Argumentation-Contesting
876,4,1,I'd be glad to support the cause,Not-a-strategy,Counter Argumentation-Contesting
877,5,1,I'm glad to hear that.,Not-a-strategy,Counter Argumentation-Contesting
878,5,1,Will I be getting any sort of reward as well?,Hesitance-Hesitance,Counter Argumentation-Contesting
879,6,1,"I see, well, I'd love to do that then",Not-a-strategy,Counter Argumentation-Contesting
880,7,1,"awesome, thank you so much",Not-a-strategy,Counter Argumentation-Contesting
881,8,1,I'd like to donate 5 dollar,Not-a-strategy,Counter Argumentation-Contesting
882,9,1,your very welcome,Not-a-strategy,Counter Argumentation-Contesting
883,0,1,tell me more,Hesitance-Hesitance,Counter Argumentation-Contesting
884,1,1,ok cool is there a website?,Hesitance-Hesitance,Counter Argumentation-Contesting
885,2,1,ok will check it out,Source Derogation-Contesting,Counter Argumentation-Contesting
886,3,1,what would you suggest?,Counter Argumentation-Contesting,Counter Argumentation-Contesting
887,4,1,ok $25 sounds ok,Not-a-strategy,Counter Argumentation-Contesting
888,5,1,anything else i should know,Hesitance-Hesitance,Counter Argumentation-Contesting
889,6,1,"ok cool, weve got a few more, any other charities",Self Assertion-Empowerment,Counter Argumentation-Contesting
890,7,1,ok so i will donate $25 to Breed the children right?,Not-a-strategy,Counter Argumentation-Contesting
891,8,1,ok got it.,Not-a-strategy,Counter Argumentation-Contesting
892,8,1,we have to chat so ask a question,Not-a-strategy,Counter Argumentation-Contesting
893,9,1,"no this one time is good, thanks",Not-a-strategy,Counter Argumentation-Contesting
