,Turn,Speaker,Text,True,Pred
652,4,1,Yeah totally agreed.,Not-a-strategy,Information Inquiry-Contesting
653,4,1,Even they are not able to get good meal and got suffered from many malnutrition diseases.,Not-a-strategy,Information Inquiry-Contesting
654,5,1,But we can't help them directly.,Not-a-strategy,Information Inquiry-Contesting
655,5,1,Most of time we have to depend on someone to help them.,Not-a-strategy,Information Inquiry-Contesting
656,6,1,I already did for some websites.,Self Assertion-Empowerment,Information Inquiry-Contesting
657,6,1,Not interested right now to do so.,Self Pity-Empowement,Information Inquiry-Contesting
658,6,1,Give me your details i will send you later on.,Not-a-strategy,Information Inquiry-Contesting
659,7,1,sorry but not now.,Self Pity-Empowement,Information Inquiry-Contesting
660,8,1,Thanks.,Not-a-strategy,Information Inquiry-Contesting
661,8,1,Nice Talking you.,Not-a-strategy,Information Inquiry-Contesting
662,9,1,you too.,Not-a-strategy,Information Inquiry-Contesting
663,9,1,Bye,Not-a-strategy,Information Inquiry-Contesting
664,0,1,very good and you,Not-a-strategy,Information Inquiry-Contesting
665,1,1,yes i am.,Not-a-strategy,Information Inquiry-Contesting
666,1,1,i would donate,Not-a-strategy,Information Inquiry-Contesting
667,2,1,i would donate some clothes and some toys for children,Not-a-strategy,Information Inquiry-Contesting
668,3,1,oh yeah and how much would you help them,Not-a-strategy,Information Inquiry-Contesting
669,4,1,oh yep thats really good,Not-a-strategy,Information Inquiry-Contesting
670,5,1,thats true to help them,Not-a-strategy,Information Inquiry-Contesting
671,6,1,oh i would donate money too even it 5 dollars,Not-a-strategy,Information Inquiry-Contesting
672,7,1,thats good children deserve it,Not-a-strategy,Information Inquiry-Contesting
673,8,1,oh thats very easy then,Not-a-strategy,Information Inquiry-Contesting
674,9,1,oh i love kids i know they need help,Not-a-strategy,Information Inquiry-Contesting
675,0,1,I haven't,Not-a-strategy,Information Inquiry-Contesting
676,1,1,I think I'm okay.,Not-a-strategy,Information Inquiry-Contesting
677,1,1,No need to share more information,Not-a-strategy,Information Inquiry-Contesting
678,2,1,Why not Antartica?,Counter Argumentation-Contesting,Information Inquiry-Contesting
679,3,1,Well that's disappointing.,Not-a-strategy,Information Inquiry-Contesting
680,3,1,What country receives the most aid?,Hesitance-Hesitance,Information Inquiry-Contesting
681,4,1,Okay sounds interesting.,Not-a-strategy,Information Inquiry-Contesting
682,4,1,How do people donate to the charity?,Not-a-strategy,Information Inquiry-Contesting
683,5,1,"Yes I have in the past, but not recently",Not-a-strategy,Information Inquiry-Contesting
684,6,1,"Sounds like a good mission, but I probably won't be able to donate",Self Pity-Empowement,Information Inquiry-Contesting
685,7,1,"Yes, I've heard that before.",Not-a-strategy,Information Inquiry-Contesting
686,7,1,Like March of Dimes and the Salvation Army,Not-a-strategy,Information Inquiry-Contesting
687,8,1,I would like to donate $0,Self Pity-Empowement,Information Inquiry-Contesting
688,9,1,No thanks.,Self Pity-Empowement,Information Inquiry-Contesting
689,9,1,I like to keep my money for now.,Self Pity-Empowement,Information Inquiry-Contesting
690,9,1,I understand.,Not-a-strategy,Information Inquiry-Contesting
691,9,1,You have a good day.,Not-a-strategy,Information Inquiry-Contesting
692,0,1,What children organization?,Not-a-strategy,Information Inquiry-Contesting
693,1,1,How long has this charity been around?,Hesitance-Hesitance,Information Inquiry-Contesting
694,2,1,The organization sounds like a good one.,Not-a-strategy,Information Inquiry-Contesting
695,3,1,I think I would be interested in the child sponsorship.,Self Assertion-Empowerment,Information Inquiry-Contesting
696,4,1,A one time donation would be best.,Self Assertion-Empowerment,Information Inquiry-Contesting
697,5,1,Paypal is usually my choice.,Not-a-strategy,Information Inquiry-Contesting
698,6,1,I do have a few questions first.,Not-a-strategy,Information Inquiry-Contesting
699,7,1,Where is the charity based out of?,Hesitance-Hesitance,Information Inquiry-Contesting
700,8,1,"Okay, where are the major areas you serve?",Hesitance-Hesitance,Information Inquiry-Contesting
701,9,1,that sounds great.,Not-a-strategy,Information Inquiry-Contesting
702,0,1,"Hi there, how's it going?",Not-a-strategy,Information Inquiry-Contesting
703,1,1,They sound like an interesting charity.,Not-a-strategy,Information Inquiry-Contesting
704,1,1,How do they go about providing relief to the children?,Hesitance-Hesitance,Information Inquiry-Contesting
705,2,1,Why are you passionate about this particular one?,Not-a-strategy,Information Inquiry-Contesting
706,2,1,There are so many charities that claim to do the same things.,Not-a-strategy,Information Inquiry-Contesting
707,3,1,You sound very passionate about them.,Not-a-strategy,Information Inquiry-Contesting
708,3,1,Ok. I'll believe you.,Not-a-strategy,Information Inquiry-Contesting
709,4,1,I may be interested.,Not-a-strategy,Information Inquiry-Contesting
710,4,1,What are the amounts to donate?,Not-a-strategy,Information Inquiry-Contesting
711,5,1,I will donate $0.25,Not-a-strategy,Information Inquiry-Contesting
712,6,1,I admire your effort reaching to people to help the charity.,Not-a-strategy,Information Inquiry-Contesting
713,7,1,I'm glad you understand my concern about scams.,Not-a-strategy,Information Inquiry-Contesting
714,7,1,"By the way, what is their site?",Hesitance-Hesitance,Information Inquiry-Contesting
715,8,1,I definitely will check it out.,Source Derogation-Contesting,Information Inquiry-Contesting
716,8,1,Thank you for the information.,Not-a-strategy,Information Inquiry-Contesting
717,9,1,What was life like for you growing up?,Not-a-strategy,Information Inquiry-Contesting
718,9,1,Is there a reason children in particular are so special to you?,Not-a-strategy,Information Inquiry-Contesting
719,0,1,Some what I familiar with charity.,Not-a-strategy,Information Inquiry-Contesting
720,0,1,What about you?,Not-a-strategy,Information Inquiry-Contesting
721,1,1,So nice job.,Not-a-strategy,Information Inquiry-Contesting
722,1,1,I also like to save the children.,Not-a-strategy,Information Inquiry-Contesting
723,2,1,Yes I also like to donate to the children without parents and relatives.,Not-a-strategy,Information Inquiry-Contesting
724,3,1,I like to donate.,Not-a-strategy,Information Inquiry-Contesting
725,3,1,But I don't have money to donate.,Personal Choice-Empowerment,Information Inquiry-Contesting
726,4,1,I like to donate 50 dollars.,Not-a-strategy,Information Inquiry-Contesting
727,4,1,What about you?,Not-a-strategy,Information Inquiry-Contesting
728,5,1,I choose 0.30 dollar for donation,Not-a-strategy,Information Inquiry-Contesting
729,6,1,Ok if you need means you take that amount.,Not-a-strategy,Information Inquiry-Contesting
730,7,1,We must help the children to give education.,Not-a-strategy,Information Inquiry-Contesting
731,8,1,Ok done.,Not-a-strategy,Information Inquiry-Contesting
732,8,1,What Dollar you need to give For children charity?,Not-a-strategy,Information Inquiry-Contesting
733,9,1,What about you?,Counter Argumentation-Contesting,Information Inquiry-Contesting
734,0,1,I think it is a genuine organization who uses it's fundraising donations in the right way.,Not-a-strategy,Information Inquiry-Contesting
735,1,1,No I think they use most of their donations to actually help children.,Not-a-strategy,Information Inquiry-Contesting
736,1,1,Do you believe they don't?,Not-a-strategy,Information Inquiry-Contesting
737,2,1,I think there are a lot of safeguards in organizations like this one that is set up to prevent such a thing.,Not-a-strategy,Information Inquiry-Contesting
738,3,1,"Yes, for sure.",Not-a-strategy,Information Inquiry-Contesting
739,3,1,I think they are a trustworthy organization.,Not-a-strategy,Information Inquiry-Contesting
740,4,1,I am not aware of that.,Not-a-strategy,Information Inquiry-Contesting
741,4,1,"In fact, I believe they were a top-rated children's charity the last couple years.",Not-a-strategy,Information Inquiry-Contesting
742,5,1,I am pretty sure they do.,Not-a-strategy,Information Inquiry-Contesting
743,5,1,"Like me, I think people donate to more children's charities than anything else.",Not-a-strategy,Information Inquiry-Contesting
744,6,1,Well it takes personnel and resources to run any organization so I'm sure some of the money goes to that but I suspect more goes to the children.,Not-a-strategy,Information Inquiry-Contesting
745,7,1,"True, especially if you take part in donating.",Not-a-strategy,Information Inquiry-Contesting
746,7,1,"However, I usually just give where I feel I need to and if people use it the wrong way, I believe they will get what's coming to them.",Not-a-strategy,Information Inquiry-Contesting
747,8,1,Maybe it is a blind trust but there's really no way to know for sure if they use the money correctly unless you are the person handling the money.,Not-a-strategy,Information Inquiry-Contesting
748,9,1,Well I'm sure there is always more that can be done.,Not-a-strategy,Information Inquiry-Contesting
749,9,1,I just feel that if they help a few children get a better childhood then it is worth it.,Not-a-strategy,Information Inquiry-Contesting
750,9,1,Children are our future.,Not-a-strategy,Information Inquiry-Contesting
751,0,1,"No, I have not.",Not-a-strategy,Information Inquiry-Contesting
752,0,1,Please tell me about it,Not-a-strategy,Information Inquiry-Contesting
753,1,1,What countries are helped through this organization?,Hesitance-Hesitance,Information Inquiry-Contesting
754,2,1,Approximately how many children per year receive help?,Hesitance-Hesitance,Information Inquiry-Contesting
755,3,1,Are there different tiers of donations?,Hesitance-Hesitance,Information Inquiry-Contesting
756,4,1,How do I donate?,Hesitance-Hesitance,Information Inquiry-Contesting
757,5,1,How am I charged for donations?,Hesitance-Hesitance,Information Inquiry-Contesting
758,6,1,I seethank you for your information.,Not-a-strategy,Information Inquiry-Contesting
759,7,1,I will donate 10 cents.,Not-a-strategy,Information Inquiry-Contesting
760,8,1,Thank you for your time,Not-a-strategy,Information Inquiry-Contesting
761,9,1,Have a good evening,Not-a-strategy,Information Inquiry-Contesting
762,0,1,"yeah , i agree it is a great charity, but i prefer to donate to St Jude",Self Assertion-Empowerment,Information Inquiry-Contesting
763,1,1,I guess I could throw them .10,Not-a-strategy,Information Inquiry-Contesting
764,2,1,I am so broke but giving a dime is really all i can afford today.,Personal Choice-Empowerment,Information Inquiry-Contesting
765,3,1,Honestly < do not think so.,Personal Choice-Empowerment,Information Inquiry-Contesting
766,3,1,My dqaughter and I are Homeless at the moment and have to sleep in parking lots..,Personal Choice-Empowerment,Information Inquiry-Contesting
767,3,1,To be able to afford to get her some milk would be nice.,Personal Choice-Empowerment,Information Inquiry-Contesting
768,4,1,0k Here is a .25,Not-a-strategy,Information Inquiry-Contesting
769,5,1,I would ifd my daughter was not needing milk also…,Personal Choice-Empowerment,Information Inquiry-Contesting
770,5,1,Its hard to donate when I feel i would be taking from my daughter to give to other children..,Personal Choice-Empowerment,Information Inquiry-Contesting
771,6,1,Its not imaginary money though... what i give takes away from ours later.,Personal Choice-Empowerment,Information Inquiry-Contesting
772,7,1,"No, I do not waste any money, Right now school is about to start and she has no school supplys or anything new for school.",Self Pity-Empowement,Information Inquiry-Contesting
773,7,1,shoot i am the biggest tight wad when it comes to trying to save anything for her.,Personal Choice-Empowerment,Information Inquiry-Contesting
774,8,1,"no, I cant .25 is the most I am willing to part with.",Not-a-strategy,Information Inquiry-Contesting
775,9,1,>15 cents sorry maybe more next time.,Not-a-strategy,Information Inquiry-Contesting
776,0,1,I haven't!,Not-a-strategy,Information Inquiry-Contesting
777,1,1,What kind of situations do they work with?,Hesitance-Hesitance,Information Inquiry-Contesting
778,2,1,That sounds like an awesome organization!,Not-a-strategy,Information Inquiry-Contesting
779,2,1,Do you know how someone can get involved?,Hesitance-Hesitance,Information Inquiry-Contesting
780,3,1,That's simple enough.,Not-a-strategy,Information Inquiry-Contesting
781,3,1,I like the sound of that!,Not-a-strategy,Information Inquiry-Contesting
782,3,1,Have you ever personally worked with them?,Not-a-strategy,Information Inquiry-Contesting
783,4,1,Gotcha!,Not-a-strategy,Information Inquiry-Contesting
784,4,1,"I also have a child, so I understand where you're coming from.",Not-a-strategy,Information Inquiry-Contesting
785,4,1,I have a soft spot for children in general.,Not-a-strategy,Information Inquiry-Contesting
786,5,1,Absolutely!,Not-a-strategy,Information Inquiry-Contesting
787,5,1,I always think about how I would want to know my child is cared for if I'm not around.,Not-a-strategy,Information Inquiry-Contesting
788,5,1,It's definitely a motivator!,Not-a-strategy,Information Inquiry-Contesting
789,6,1,That's good to know that they're reputable.,Not-a-strategy,Information Inquiry-Contesting
790,6,1,"Sometimes I'm cautious of donating, just because I want to know that they're making the difference that they saw they are.",Source Derogation-Contesting,Information Inquiry-Contesting
791,7,1,It is nice to know that!,Not-a-strategy,Information Inquiry-Contesting
792,8,1,"Yes, I would :)",Not-a-strategy,Information Inquiry-Contesting
793,9,1,"Oh yeah, absolutely!!",Not-a-strategy,Information Inquiry-Contesting
794,0,1,"Am Great, How about you?",Not-a-strategy,Information Inquiry-Contesting
795,1,1,Yes I have Heard,Not-a-strategy,Information Inquiry-Contesting
796,2,1,"I do like but have not volunteered them, but if i get a chance i try to do",Not-a-strategy,Information Inquiry-Contesting
797,3,1,"No, I haven't.",Not-a-strategy,Information Inquiry-Contesting
798,4,1,I too would consider doing it,Not-a-strategy,Information Inquiry-Contesting
799,5,1,Not Today but surely ASAP,Source Derogation-Contesting,Information Inquiry-Contesting
800,6,1,"Am not Financially stable now, but i love to help such children soon",Personal Choice-Empowerment,Information Inquiry-Contesting
801,7,1,one cent then i can,Not-a-strategy,Information Inquiry-Contesting
802,8,1,"Thats great, Thank You",Not-a-strategy,Information Inquiry-Contesting
803,9,1,yes they will,Not-a-strategy,Information Inquiry-Contesting
804,0,1,doing good you?,Not-a-strategy,Information Inquiry-Contesting
805,1,1,"yes I do,do you as well?",Not-a-strategy,Information Inquiry-Contesting
806,2,1,"Yes, because it is an international non-governmental organisation that promotes children's rights, provides relief and helps support children in developing countries.",Not-a-strategy,Information Inquiry-Contesting
807,3,1,amassing!,Not-a-strategy,Information Inquiry-Contesting
808,4,1,"thank you,I just want to help this world and especially the children within it and save the children is doing that job",Not-a-strategy,Information Inquiry-Contesting
809,5,1,"If everyone puts in there fair share then save the children would be even bigger, could you imagine how much children could be saved or help,or both",Not-a-strategy,Information Inquiry-Contesting
810,6,1,i think everyone should chip in proximity 5$ that isin total.,Not-a-strategy,Information Inquiry-Contesting
811,6,1,"$35,000,000,000.00",Not-a-strategy,Information Inquiry-Contesting
812,7,1,so do you agree?,Not-a-strategy,Information Inquiry-Contesting
813,7,1,everyone should share 5$ or more?,Not-a-strategy,Information Inquiry-Contesting
814,8,1,"then we have came to an agreement that went vary smoothly it says up top ""We encourage you to keep the conversation until a donation agreement is explicitly made so i think weve done .",Not-a-strategy,Information Inquiry-Contesting
815,9,1,5$ sounds good ok,Not-a-strategy,Information Inquiry-Contesting
816,0,1,hai whats up,Not-a-strategy,Information Inquiry-Contesting
817,1,1,i have heard about it.,Not-a-strategy,Information Inquiry-Contesting
818,1,1,i don' known it detailly,Not-a-strategy,Information Inquiry-Contesting
819,2,1,how long was the charity been run,Hesitance-Hesitance,Information Inquiry-Contesting
820,3,1,where was it locate,Hesitance-Hesitance,Information Inquiry-Contesting
821,4,1,then is there any think special about it,Not-a-strategy,Information Inquiry-Contesting
822,5,1,who own the charity,Hesitance-Hesitance,Information Inquiry-Contesting
823,6,1,ok.,Not-a-strategy,Information Inquiry-Contesting
824,6,1,ready to fund.,Not-a-strategy,Information Inquiry-Contesting
825,7,1,115 USD to the charity,Not-a-strategy,Information Inquiry-Contesting
826,8,1,what was the procedure,Not-a-strategy,Information Inquiry-Contesting
827,9,1,how can i contact them,Not-a-strategy,Information Inquiry-Contesting
828,0,1,hi how are you today,Not-a-strategy,Information Inquiry-Contesting
829,1,1,"very good today, just turking",Not-a-strategy,Information Inquiry-Contesting
830,2,1,"sometimes , it depends on what types",Not-a-strategy,Information Inquiry-Contesting
831,3,1,"i have in the past, good cause",Not-a-strategy,Information Inquiry-Contesting
832,4,1,"yes, sometimes with non profits",Not-a-strategy,Information Inquiry-Contesting
833,5,1,terrible thing that happens,Not-a-strategy,Information Inquiry-Contesting
834,6,1,I would think it is very valuable,Not-a-strategy,Information Inquiry-Contesting
835,7,1,"of course, especially poor children",Not-a-strategy,Information Inquiry-Contesting
836,8,1,"yes, I would to a good childrens cause",Not-a-strategy,Information Inquiry-Contesting
837,9,1,i think one dollar will help,Not-a-strategy,Information Inquiry-Contesting
838,0,1,how are you today?,Not-a-strategy,Information Inquiry-Contesting
839,1,1,sure I can donate but what is the game?,Not-a-strategy,Information Inquiry-Contesting
840,2,1,"If I donate, what do I get in return?",Not-a-strategy,Information Inquiry-Contesting
841,2,1,Will you donate the same amount back to me?,Not-a-strategy,Information Inquiry-Contesting
842,3,1,I'll give .50 if you send are actually an mturk human.,Not-a-strategy,Information Inquiry-Contesting
843,3,1,respond with your mturk number and I'll donate .50,Not-a-strategy,Information Inquiry-Contesting
844,4,1,"ok, I'll do $1 but I want to know your mturk worker ID to prove it's a person",Not-a-strategy,Information Inquiry-Contesting
845,5,1,That's true.,Not-a-strategy,Information Inquiry-Contesting
846,5,1,I do believe you are human based on the conversation.,Not-a-strategy,Information Inquiry-Contesting
847,5,1,I'll donate a $1.,Not-a-strategy,Information Inquiry-Contesting
848,6,1,Hopefully it is for a good cause and not just a waste.,Information Inquiry-Contesting,Information Inquiry-Contesting
849,7,1,that's good.,Not-a-strategy,Information Inquiry-Contesting
850,7,1,you do have to be skeptical though,Not-a-strategy,Information Inquiry-Contesting
851,8,1,I was wondering the same thing.,Not-a-strategy,Information Inquiry-Contesting
852,8,1,I think it's 10 exchanges,Not-a-strategy,Information Inquiry-Contesting
853,9,1,I haven't counted but we must be very close.,Not-a-strategy,Information Inquiry-Contesting
854,9,1,Hopefully we can move on soon to get back to other tasks.,Not-a-strategy,Information Inquiry-Contesting
855,0,1,no i have not but i am interested!,Not-a-strategy,Information Inquiry-Contesting
856,1,1,yes i am very interested!,Not-a-strategy,Information Inquiry-Contesting
857,2,1,yes of course!,Not-a-strategy,Information Inquiry-Contesting
858,2,1,how much?,Not-a-strategy,Information Inquiry-Contesting
859,3,1,ok then i will donate half 15 cents,Not-a-strategy,Information Inquiry-Contesting
860,4,1,no i dont think so i love the cause!,Not-a-strategy,Information Inquiry-Contesting
861,5,1,yes im looking at it now actually it seems like a great foundation,Not-a-strategy,Information Inquiry-Contesting
862,6,1,ok so we agreed on a price?,Not-a-strategy,Information Inquiry-Contesting
863,7,1,yes 0.15 is correcr,Not-a-strategy,Information Inquiry-Contesting
864,8,1,"ok thank you sounds good,",Not-a-strategy,Information Inquiry-Contesting
865,9,1,yes how do we end it?,Not-a-strategy,Information Inquiry-Contesting
866,0,1,"Hey, is there a limit?",Hesitance-Hesitance,Information Inquiry-Contesting
867,1,1,"Oh wow, so I could just go ahead and do like $25 million?",Hesitance-Hesitance,Information Inquiry-Contesting
868,2,1,"Oh, from my personal account?",Hesitance-Hesitance,Information Inquiry-Contesting
869,2,1,"Hmm, I can do maybe 100.",Not-a-strategy,Information Inquiry-Contesting
870,2,1,I work part-time and attend college so I don't have much now.,Personal Choice-Empowerment,Information Inquiry-Contesting
871,2,1,Thought this was hypothetical.,Not-a-strategy,Information Inquiry-Contesting
872,3,1,How much will you be planning on donating to the charity?,Counter Argumentation-Contesting,Information Inquiry-Contesting
873,4,1,"That sounds good, thank you for being charitable.",Not-a-strategy,Information Inquiry-Contesting
874,5,1,"Yes, I feel like if anything could use more funding, it should be children who need extra assistance.",Not-a-strategy,Information Inquiry-Contesting
875,6,1,"Hm, it depends on my schedule to be honest because I still have to pay rent and I don't have set hours but I'd be willing to give around $100 if I have solid hours every month.",Personal Choice-Empowerment,Information Inquiry-Contesting
876,7,1,You're welcome.,Not-a-strategy,Information Inquiry-Contesting
877,7,1,Do you know what these children are suffering from and what the money will be funding?,Hesitance-Hesitance,Information Inquiry-Contesting
878,8,1,"Wow, I can't even fathom feeling starved as a child or experiencing violence at a young age (outside of television/video games).",Not-a-strategy,Information Inquiry-Contesting
879,9,1,"Thank you for linking the website, I will check it out right now.",Not-a-strategy,Information Inquiry-Contesting
880,0,1,"Hey, I am fine!!",Not-a-strategy,Information Inquiry-Contesting
881,0,1,How are you,Not-a-strategy,Information Inquiry-Contesting
882,1,1,It sounds familiar.,Not-a-strategy,Information Inquiry-Contesting
883,1,1,I think I have heard of it.,Not-a-strategy,Information Inquiry-Contesting
884,2,1,"Yeah, I just looked it up.",Not-a-strategy,Information Inquiry-Contesting
885,2,1,:)I like that it's non-governmental.,Not-a-strategy,Information Inquiry-Contesting
886,3,1,"I'll be honest with you, I have made donations to children's charities in the past.",Self Assertion-Empowerment,Information Inquiry-Contesting
887,3,1,"Like when I was in my twenties, but these days I have only made donations to animal rescue groups within the past two years.",Self Assertion-Empowerment,Information Inquiry-Contesting
888,3,1,It's a very long story that begins with me witnessing a severe animal abuse (cats) case in my town.,Not-a-strategy,Information Inquiry-Contesting
889,4,1,How were these children killed or injured -- because I know that many people (children too) are slaughtered on the highway in horrific road accidents.,Not-a-strategy,Information Inquiry-Contesting
890,4,1,"If Save the Children helps those children who are orphaned or injured like this, then it is an amzing organization.Is that what this applies to?",Hesitance-Hesitance,Information Inquiry-Contesting
891,5,1,I watched a video on YouTube a couple of years ago.,Not-a-strategy,Information Inquiry-Contesting
892,5,1,"It was Syrian children in a classroom, they were coloring pictures.",Not-a-strategy,Information Inquiry-Contesting
893,5,1,It completely broke my heart because of their precious sweet innocence and intelligence.,Not-a-strategy,Information Inquiry-Contesting
894,5,1,Their lives were in danger constantly from the threat of terrorism.,Not-a-strategy,Information Inquiry-Contesting
895,6,1,Me too.,Not-a-strategy,Information Inquiry-Contesting
896,6,1,"I think about the little face I saw and since it was so long ago, I wonder if each and every one is okay -- still alive.",Not-a-strategy,Information Inquiry-Contesting
897,7,1,Absolutely.,Not-a-strategy,Information Inquiry-Contesting
898,7,1,I hope everyone does.,Not-a-strategy,Information Inquiry-Contesting
899,8,1,Whatever my task payment will be.,Not-a-strategy,Information Inquiry-Contesting
900,8,1,I have no money right now which is why I'm on Mturk tonight.,Personal Choice-Empowerment,Information Inquiry-Contesting
901,8,1,I live with my parents and I just bought a car last week which caused me an overdraft which I won't be caught up on until this coming Friday.,Personal Choice-Empowerment,Information Inquiry-Contesting
902,9,1,I'm very sorry I can't donate more tonight.,Self Pity-Empowement,Information Inquiry-Contesting
903,9,1,I would if I had at least $200 in my bank account.,Personal Choice-Empowerment,Information Inquiry-Contesting
904,9,1,I hope it wsn't a waste of your time.,Not-a-strategy,Information Inquiry-Contesting
905,10,1,You're welcome!,Not-a-strategy,Information Inquiry-Contesting
906,10,1,"It was nice talking, thanks for all you do.",Not-a-strategy,Information Inquiry-Contesting
907,10,1,God bless you.,Not-a-strategy,Information Inquiry-Contesting
908,0,1,I would perhaps be interested can you tell me more a bout it,Hesitance-Hesitance,Information Inquiry-Contesting
909,1,1,"That sounds great, What countries do they help children in?",Hesitance-Hesitance,Information Inquiry-Contesting
910,2,1,Ok I would like to see if I can help. I love children.,Not-a-strategy,Information Inquiry-Contesting
911,3,1,Of course nothing gets me more angry then seeing a child warrior soldier.,Not-a-strategy,Information Inquiry-Contesting
912,3,1,Will we also be helping children soliders?,Hesitance-Hesitance,Information Inquiry-Contesting
913,4,1,Ok thats great.,Not-a-strategy,Information Inquiry-Contesting
914,4,1,Do they need clothes as well?,Hesitance-Hesitance,Information Inquiry-Contesting
915,5,1,Ok well I know it is important for them to have basic needs.,Not-a-strategy,Information Inquiry-Contesting
916,5,1,I hope the money donated goes directly to them and not in the pockets of those running the organization.,Not-a-strategy,Information Inquiry-Contesting
917,5,1,Are you certain that the money will be used the right way?,Information Inquiry-Contesting,Information Inquiry-Contesting
918,6,1,That sounds like a good percentage and Im glad it will give me a tax break as well.,Not-a-strategy,Information Inquiry-Contesting
919,6,1,How do you receive payments?,Not-a-strategy,Information Inquiry-Contesting
920,6,1,credit card? cash?,Not-a-strategy,Information Inquiry-Contesting
921,7,1,Wow that is a lot of options.,Not-a-strategy,Information Inquiry-Contesting
922,7,1,What would you say is the amount of a the common donation thatsomeone like myself would donate.,Not-a-strategy,Information Inquiry-Contesting
923,7,1,I am ready to donate today and would like to know an acceptable donation.,Not-a-strategy,Information Inquiry-Contesting
924,8,1,Ok I would like to donate the $20 a month but I would like to hook it up to a credit card that is automatically deducted,Not-a-strategy,Information Inquiry-Contesting
925,9,1,"Ok, thank you so much for your help.",Not-a-strategy,Information Inquiry-Contesting
926,9,1,You have made this a good learning experience and I feel confident in my donation to Save The Children.,Not-a-strategy,Information Inquiry-Contesting
927,0,1,Feeling great.,Not-a-strategy,Information Inquiry-Contesting
928,0,1,Just got back from the gym,Not-a-strategy,Information Inquiry-Contesting
929,1,1,I'm pretty poor.,Personal Choice-Empowerment,Information Inquiry-Contesting
930,1,1,If I have money I try to donate to charities that I like.,Personal Choice-Empowerment,Information Inquiry-Contesting
931,2,1,No.,Not-a-strategy,Information Inquiry-Contesting
932,2,1,I don't believe I have.,Not-a-strategy,Information Inquiry-Contesting
933,3,1,I would not be interested in a charity that only targets children.,Self Assertion-Empowerment,Information Inquiry-Contesting
934,4,1,I've lived for 76 years and have only experienced two reasonably good presidents.,Counter Argumentation-Contesting,Information Inquiry-Contesting
935,4,1,The way things are going I don't expect to experience any thing close to that again.,Counter Argumentation-Contesting,Information Inquiry-Contesting
936,5,1,My few cents would never go toward a children's charity.,Self Pity-Empowement,Information Inquiry-Contesting
937,5,1,"If I have anything it will go to homeless shelters, food pantries and environmental causes.",Self Assertion-Empowerment,Information Inquiry-Contesting
938,6,1,That would be real low on my list of priorities.,Personal Choice-Empowerment,Information Inquiry-Contesting
939,6,1,People that demand perfect victims can donate to children's charities,Counter Argumentation-Contesting,Information Inquiry-Contesting
940,7,1,I prefer to prioritize charities where lots of people don't like the victims.,Self Assertion-Empowerment,Information Inquiry-Contesting
941,7,1,Most people (unlike me) seem to like children so those charities don't have any trouble.,Self Assertion-Empowerment,Information Inquiry-Contesting
942,8,1,That really wouldn't bother me at all.,Self Assertion-Empowerment,Information Inquiry-Contesting
943,9,1,I'm not donating to your children's charity.,Self Pity-Empowement,Information Inquiry-Contesting
944,9,1,How much are you donating?,Counter Argumentation-Contesting,Information Inquiry-Contesting
945,0,1,Great!,Not-a-strategy,Information Inquiry-Contesting
946,0,1,Have you ever heard of the Save the Children Foundation?,Not-a-strategy,Information Inquiry-Contesting
947,0,1,Not sure.,Source Derogation-Contesting,Information Inquiry-Contesting
948,0,1,Sounds familiar.,Not-a-strategy,Information Inquiry-Contesting
949,0,1,I am talking about one i particular.,Not-a-strategy,Information Inquiry-Contesting
950,0,1,It is called Save the Children.,Not-a-strategy,Information Inquiry-Contesting
951,0,1,Are you familiar with this organization?,Not-a-strategy,Information Inquiry-Contesting
952,0,1,I have heard of it and have seen their many commercials.,Not-a-strategy,Information Inquiry-Contesting
953,0,1,same just trying to collect a donation for the Save the Children foundation as i will be donating as well,Not-a-strategy,Information Inquiry-Contesting
954,0,1,"Do you work for them, or volunteer, or...something else?",Hesitance-Hesitance,Information Inquiry-Contesting
955,0,1,Glad to hear it.,Not-a-strategy,Information Inquiry-Contesting
956,0,1,Are you someone who has ever donated to a charity or offered your time for a charitable cause?,Not-a-strategy,Information Inquiry-Contesting
957,0,1,Yes.,Not-a-strategy,Information Inquiry-Contesting
958,0,1,I have done both.,Not-a-strategy,Information Inquiry-Contesting
959,0,1,"I'm good, thanks for asking!",Not-a-strategy,Information Inquiry-Contesting
960,0,1,I wanted to tell you about this charity that I am interested in.,Not-a-strategy,Information Inquiry-Contesting
961,0,1,Would that be ok?,Not-a-strategy,Information Inquiry-Contesting
962,0,1,Yes I am.,Not-a-strategy,Information Inquiry-Contesting
963,0,1,Go ahead please.,Not-a-strategy,Information Inquiry-Contesting
964,0,1,We're talking so that I can ask you to donate a portion of your payment to Save The Children,Not-a-strategy,Information Inquiry-Contesting
965,0,1,What does Save the Children do?,Not-a-strategy,Information Inquiry-Contesting
966,0,1,"They are an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries",Not-a-strategy,Information Inquiry-Contesting
967,0,1,"Sounds like a good cause, but I'm leery of big NGOs; i want to make sure all my money goes to the front lines, not caught up in administration.",Information Inquiry-Contesting,Information Inquiry-Contesting
968,0,1,"It is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",Not-a-strategy,Information Inquiry-Contesting
969,0,1,Sounds like a good organization,Not-a-strategy,Information Inquiry-Contesting
