Index,User,Text,Face acts
C_5f0f0773203e4aa3b7f3bd114e3586b9,1,"Great! Its lightly used, but great for all purposes!",
C_5f0f0773203e4aa3b7f3bd114e3586b9,0,"I see that it has the origional seat, is the seat in good condition?",
C_5f0f0773203e4aa3b7f3bd114e3586b9,1,Great condition!,
C_5f0f0773203e4aa3b7f3bd114e3586b9,0,"I would have to buy a new brake cable and chain, can you come down to $30?",
C_5f0f0773203e4aa3b7f3bd114e3586b9,1,How about 60?,
C_5f0f0773203e4aa3b7f3bd114e3586b9,0,60 is a little too high when I have to buy new parts to make it usable. How about 45?,
C_5f0f0773203e4aa3b7f3bd114e3586b9,1,How about I bring it to you for 55?,
C_5f0f0773203e4aa3b7f3bd114e3586b9,0,50 and youhave a deal!,
C_5f0f0773203e4aa3b7f3bd114e3586b9,1,Deal!,
C_46c24474568348e19e8f52a24ea75126,1,HI,
C_46c24474568348e19e8f52a24ea75126,0,hello there,
C_46c24474568348e19e8f52a24ea75126,1,Do you have any questions?,
C_46c24474568348e19e8f52a24ea75126,0,Yes where is the location?,
C_46c24474568348e19e8f52a24ea75126,1,California very close to berkeley.,
C_46c24474568348e19e8f52a24ea75126,0,thats a great location. Are you willing to negotiate price?,
C_46c24474568348e19e8f52a24ea75126,1,Yes I can work with you some.. it is very desirable with the view.,
C_46c24474568348e19e8f52a24ea75126,0,I am willing to pay $1575,
C_46c24474568348e19e8f52a24ea75126,1,"woah, that is way too low. This is an incredible uit.I could do 1980.",
C_46c24474568348e19e8f52a24ea75126,0,how about 1800?,
C_46c24474568348e19e8f52a24ea75126,1,$1900 Is the lowest I can take  without a personal loss..,
C_46c24474568348e19e8f52a24ea75126,0,okay will take it!,
C_46c24474568348e19e8f52a24ea75126,1,Great!,
C_c19861f677dc42b68832acf70f8aeceb,1,Hello,
C_c19861f677dc42b68832acf70f8aeceb,0,hello,
C_c19861f677dc42b68832acf70f8aeceb,1,Did you have any questions about the item for sale?,
C_c19861f677dc42b68832acf70f8aeceb,0,How much is it?,
C_c19861f677dc42b68832acf70f8aeceb,1,$40.00,
C_c19861f677dc42b68832acf70f8aeceb,0,It looks great. I can offer $20 for it.,
C_c19861f677dc42b68832acf70f8aeceb,1,Well I can't cut the price in half. It is in excellent working condition. Has a remote control and an adapter.  It is really worth far more than I'm asking for it.,
C_c19861f677dc42b68832acf70f8aeceb,0,How about $25?,
C_c19861f677dc42b68832acf70f8aeceb,1,"Sorry, like I said it is worth more than I'm asking. I've already cut it down to $40 to get rid of it quickly.",
C_c19861f677dc42b68832acf70f8aeceb,0,"All I can afford is $30. If you live in my area, I could arrange to meet with you to pick it up(as opposed to you mailing it.).",
C_c19861f677dc42b68832acf70f8aeceb,1,"I kind of feel like you've been wasting my time, and starting out with such a lowball offer half price, really kind of sitting wrong with me. I can do $35 and that's as long as I can go.",
C_d3cd8f9f18534178be48f89ef7706bd9,1,"Hi there, are you interested in buying my Datsun?",
C_d3cd8f9f18534178be48f89ef7706bd9,0,"Hello, I am interested in this vehicle. Is it in good condition?",
C_d3cd8f9f18534178be48f89ef7706bd9,1,"yes, it runs well and I've replaced most of the hoses and parts myself and can assure you they're in good shape. The tires are also relatively new and should have plenty of life left.",
C_d3cd8f9f18534178be48f89ef7706bd9,0,Can I have my mechanic take a look at it before I buy it?,
C_d3cd8f9f18534178be48f89ef7706bd9,1,Of course,
C_d3cd8f9f18534178be48f89ef7706bd9,0,Can you lower the price a bit? I am on a budget.,
C_d3cd8f9f18534178be48f89ef7706bd9,1,I'm open to an offer. What did you have in mind?,
C_d3cd8f9f18534178be48f89ef7706bd9,0,I would like to pay 1700 for it.,
C_d3cd8f9f18534178be48f89ef7706bd9,1,"Honestly, I could scrap it for about that. I'm not in a position to really take less than $3000",
C_d3cd8f9f18534178be48f89ef7706bd9,0,Sounds good to me,
C_6409e0496a8a46078ecbd1f8707faa48,0,Hi,
C_6409e0496a8a46078ecbd1f8707faa48,1,"hello, are you interested in buying the I phone case?",
C_6409e0496a8a46078ecbd1f8707faa48,0,"Yes I am , are these new or used?",
C_6409e0496a8a46078ecbd1f8707faa48,1,It is brand new never used.,
C_6409e0496a8a46078ecbd1f8707faa48,0,What color is it?,
C_6409e0496a8a46078ecbd1f8707faa48,1,It's red and black with the Stanford logo on it.,
C_6409e0496a8a46078ecbd1f8707faa48,0,"Oh, I see, can you come down in the price?",
C_6409e0496a8a46078ecbd1f8707faa48,1,I will take $8 plus it includes a new screen saver.,
C_6409e0496a8a46078ecbd1f8707faa48,0,Could you do $5 with no screen saver?,
C_6409e0496a8a46078ecbd1f8707faa48,1,"Yes, i will do $5. for just the case. that would fine.",
C_6409e0496a8a46078ecbd1f8707faa48,0,WONDERFUL!,
C_768f18fabf7f4bcca4a0046e14e637c7,0,Hello. I am interested in this vehicle. How is thetransmission?,
C_768f18fabf7f4bcca4a0046e14e637c7,1,"It is an automatic and in good workin order, never had a problem with it",
C_768f18fabf7f4bcca4a0046e14e637c7,0,Ok great. When's the last time it had a tune up?,
C_768f18fabf7f4bcca4a0046e14e637c7,1,"umm I think it was at 125,000 miles... I know that sounds like a lot but it is in really good condition",
C_768f18fabf7f4bcca4a0046e14e637c7,0,I would like to offer you $4450.,
C_768f18fabf7f4bcca4a0046e14e637c7,1,that's too low... like I said it is in good shape and is loaded. I can go down to 8500 but that is pushing it,
C_768f18fabf7f4bcca4a0046e14e637c7,0,$8500 is too high for mate. The highest I can go is $6500 but after that I won't budge.,
C_768f18fabf7f4bcca4a0046e14e637c7,1,tell you what I can meet you in the middle at 7500,
C_768f18fabf7f4bcca4a0046e14e637c7,0,Sorry but like I said I'm soldi at $6500.,
C_768f18fabf7f4bcca4a0046e14e637c7,1,"it has a trailer that I can throw in, since I won't need it anymore. I can sell you both for 7500",
C_768f18fabf7f4bcca4a0046e14e637c7,0,A trailer you say? What's the condition?,
C_768f18fabf7f4bcca4a0046e14e637c7,1,it is a flatbed trailer decent condition no rust on damage bought it brand new for 1500,
C_768f18fabf7f4bcca4a0046e14e637c7,0,Alright you got yourself a deal friend. $7500,
C_97344a43625645f38cf6158c8fa1006d,0,HI,
C_97344a43625645f38cf6158c8fa1006d,1,Hello! Could I interest you in this lovely place!,
C_97344a43625645f38cf6158c8fa1006d,0,YES! Can you tell me the smoking policy?,
C_97344a43625645f38cf6158c8fa1006d,1,There is no smoking allowed on our property.,
C_97344a43625645f38cf6158c8fa1006d,0,"Great, I HATE SMOKE! Do you have a pet policy?",
C_97344a43625645f38cf6158c8fa1006d,1,UP to one pet per family.,
C_97344a43625645f38cf6158c8fa1006d,0,I have a cat so that works well. Is there parking?,
C_97344a43625645f38cf6158c8fa1006d,1,That is great! There sure is! On site!,
C_97344a43625645f38cf6158c8fa1006d,0,"Great, I AM ON A BUDGET ARE YOU WILLING TO COME DOWN TO $937?",
C_97344a43625645f38cf6158c8fa1006d,1,"Hmmmm how about 1,500?",
C_97344a43625645f38cf6158c8fa1006d,0,Could we meet at $1250?,
C_97344a43625645f38cf6158c8fa1006d,1,I think so! Can you pay the first month in cash?,
C_97344a43625645f38cf6158c8fa1006d,0,"yes , no problem!",
C_b521f900c5b940cba1a7a92622f43205,1,"are you interested in the bed? its a great bed, the best",
C_b521f900c5b940cba1a7a92622f43205,0,Yep. How old is the bed?,
C_b521f900c5b940cba1a7a92622f43205,1,"its less than a year old, my brother went to thailand and is never coming back, we are selling it to cover his rent",
C_b521f900c5b940cba1a7a92622f43205,0,Do you have the ability to drop it off or do we need to pick it up?,
C_b521f900c5b940cba1a7a92622f43205,1,"i can drop it off for an extra fee, 75 if you scoop it, 100 if i drop it",
C_b521f900c5b940cba1a7a92622f43205,0,We will pick it up. I am interested but not for $75. How about $50 and we'll come scoop it up today so its off your plate.,
C_b521f900c5b940cba1a7a92622f43205,1,"I have a lot of other interested people. 75 dollars is more than reasonable for a frame and mattress, 75 is as low as i go, period.",
C_b521f900c5b940cba1a7a92622f43205,0,Unfortunately I am not able to go above $60 for the bed and the frame. If you throw in the bedside table I'll bump it up to $75.,
C_b521f900c5b940cba1a7a92622f43205,1,"Sorry, like i said, 75 is as low as i go. If you are looking to spend only $50, i suggest Big Shot Bob's Bedbug Infested Beddery.",
C_b521f900c5b940cba1a7a92622f43205,0,Or just a furniture outlet. Thanks for your kindness and polite interactions.,
C_541ea1b540044f9a9051747f7124a4bb,0,"Hello, I am interested in the 2002 Jaguar you have.",
C_541ea1b540044f9a9051747f7124a4bb,1,"Hi, that's great to hear it really is a great car at a great price",
C_541ea1b540044f9a9051747f7124a4bb,0,I would like to ask you a few questions. Is this Jaguar been garage kept? What is the mileage on this Jaguar? Also are the miles highway miles or city miles?,
C_541ea1b540044f9a9051747f7124a4bb,1,"It has been garage kept, has 150k miles that are mostly highway. We used it for getaways because its fun to drive and the status that comes with a Jaguar.",
C_541ea1b540044f9a9051747f7124a4bb,0,What color is the car?,
C_541ea1b540044f9a9051747f7124a4bb,1,It's black with tan leather interior.,
C_541ea1b540044f9a9051747f7124a4bb,0,Is the price negotiable?,
C_541ea1b540044f9a9051747f7124a4bb,1,"I believe that I have listed it at a very fair price, but that being said I may be willing to come down very slightly.",
C_541ea1b540044f9a9051747f7124a4bb,0,Would you take $3000. cash money and I will pick up today?,
C_541ea1b540044f9a9051747f7124a4bb,1,"That's a little to low, how about $3,400 and I'll throw in the Jaguar car detailing kit I purchased.",
C_541ea1b540044f9a9051747f7124a4bb,0,I only have $3200,
C_541ea1b540044f9a9051747f7124a4bb,1,I need $3250.00,
C_541ea1b540044f9a9051747f7124a4bb,0,"ok, $3250",
C_541ea1b540044f9a9051747f7124a4bb,1,Done,
C_12a404bfab2a4bfab8f1e774bde94981,0,Hi there.. are they still available?,
C_12a404bfab2a4bfab8f1e774bde94981,1,They are still available.,
C_12a404bfab2a4bfab8f1e774bde94981,0,What is the condition? New used?,
C_12a404bfab2a4bfab8f1e774bde94981,1,"They are brand new, in the box.",
C_12a404bfab2a4bfab8f1e774bde94981,0,Have you ever tested them to make sure they work?,
C_12a404bfab2a4bfab8f1e774bde94981,1,They are still available.,
C_12a404bfab2a4bfab8f1e774bde94981,1,My son tested them and yes believe me they do work.,
C_12a404bfab2a4bfab8f1e774bde94981,1,"They are brand new, in the box.",
C_12a404bfab2a4bfab8f1e774bde94981,0,"Okay, Would you willing to come down a little in price?",
C_12a404bfab2a4bfab8f1e774bde94981,1,I can come down some in the price. Can you pick them up?,
C_12a404bfab2a4bfab8f1e774bde94981,0,"Yes, I would be willing.",
C_12a404bfab2a4bfab8f1e774bde94981,1,I could come down to $85.,
C_12a404bfab2a4bfab8f1e774bde94981,1,My son tested them and yes believe me they do work.,
C_12a404bfab2a4bfab8f1e774bde94981,0,That is great. I can come get them today if you like?,
C_12a404bfab2a4bfab8f1e774bde94981,1,Today sounds great. As soon as possible.,
C_f991cac61421441a89a914a9b7aae350,1,"Hi, are you interested in my dope bike?",
C_f991cac61421441a89a914a9b7aae350,0,"Hello, I may be interested in your BMX bike you have for sale.",
C_f991cac61421441a89a914a9b7aae350,1,"Its an awesome bike, what is your offer",
C_f991cac61421441a89a914a9b7aae350,0,"Considering it needs a new chain and the brake cable is missing, I think $60 is a fair offer.",
C_f991cac61421441a89a914a9b7aae350,1,"If you throw in something else to sweeten the deal, im in.",
C_f991cac61421441a89a914a9b7aae350,0,"I dont know what I could throw in, its going to be for my son and I would have to still take the bike to have a chain and cable put on so he could ride it.",
C_f991cac61421441a89a914a9b7aae350,1,Do you have any old Hoobastank CDs? I'm a collector,
C_f991cac61421441a89a914a9b7aae350,0,"No, I am not in for trades, I can do cash only.",
C_f991cac61421441a89a914a9b7aae350,1,The only way im going below $90 is with a trade added in. My asking price is $90 and i could buy at least 45 hoobastank CDs with that amount,
C_f991cac61421441a89a914a9b7aae350,0,"Ok, well I see another bike in better condition for cheaper so I will go with the other. thanks for your time.",
C_e6f4fbce8a2047ec887f8be8ac6abf62,1,Hi,
C_e6f4fbce8a2047ec887f8be8ac6abf62,0,Hello,
C_e6f4fbce8a2047ec887f8be8ac6abf62,1,Are you interested?,
C_e6f4fbce8a2047ec887f8be8ac6abf62,0,"I am =, but the box is opened how about 85 dollars instead?",
C_e6f4fbce8a2047ec887f8be8ac6abf62,1,They are still brand new speakers,
C_e6f4fbce8a2047ec887f8be8ac6abf62,0,Are you unflexible on price?,
C_e6f4fbce8a2047ec887f8be8ac6abf62,1,a little but I DON'T WANT TO GO TOO LOW.,
C_e6f4fbce8a2047ec887f8be8ac6abf62,0,How about 90 dollars?,
C_e6f4fbce8a2047ec887f8be8ac6abf62,1,Can you come pick them up with cash?,
C_e6f4fbce8a2047ec887f8be8ac6abf62,0,Cash in hand for 90 dollars. Ye,
C_e6f4fbce8a2047ec887f8be8ac6abf62,1,alright you have a deal,
C_030981faac4d47b4b1aab4e93e16b789,1,Hello,
C_030981faac4d47b4b1aab4e93e16b789,0,Hello,
C_030981faac4d47b4b1aab4e93e16b789,1,Did you have any questions about the listing?,
C_030981faac4d47b4b1aab4e93e16b789,0,"How old is the piece, and what sort of condition is it in?",
C_030981faac4d47b4b1aab4e93e16b789,1,"It is an antique, in great condition. Very rare and valuable piece.",
C_030981faac4d47b4b1aab4e93e16b789,0,Who made it?,
C_030981faac4d47b4b1aab4e93e16b789,1,John Anderson Atweiler.,
C_030981faac4d47b4b1aab4e93e16b789,0,"Would you be willing to come down on the price? I can pick it up myself, so you would not have to pay for transport.",
C_030981faac4d47b4b1aab4e93e16b789,1,"Sure , I can negotiate on the price if you are willing to pick it up right away and can pay cash.",
C_030981faac4d47b4b1aab4e93e16b789,0,$500 in cash?,
C_030981faac4d47b4b1aab4e93e16b789,1,"Yeah, that sounds like a fair price. I can do that.",
C_030981faac4d47b4b1aab4e93e16b789,0,Ok,
C_694a463529204fd98d5c98d9e5b9a5fd,0,Is the theatre system still available?,
C_694a463529204fd98d5c98d9e5b9a5fd,1,Yes. and It's for pick up only,
C_694a463529204fd98d5c98d9e5b9a5fd,0,"Fair enough, I can come and pick them up. No problem. Just a question or two. Do they work?",
C_694a463529204fd98d5c98d9e5b9a5fd,0,Is the theatre system still available?,
C_694a463529204fd98d5c98d9e5b9a5fd,1,Yes they are brand new,
C_694a463529204fd98d5c98d9e5b9a5fd,0,"I see they are still in the box. Since I have agreed to come and pick them up, would you accept $70 for them?",
C_694a463529204fd98d5c98d9e5b9a5fd,1,Yes $70 is good since you have to travel to pick them up.,
C_694a463529204fd98d5c98d9e5b9a5fd,0,"Fair enough, I can come and pick them up. No problem. Just a question or two. Do they work?",
C_694a463529204fd98d5c98d9e5b9a5fd,0,"Thank you, I can pick them up today.",
C_694a463529204fd98d5c98d9e5b9a5fd,1,Ok see you then,
C_2e867dfff36b4c8ebd3a58e82532d558,1,Hi are you interested?,
C_2e867dfff36b4c8ebd3a58e82532d558,0,"Somewhat. I'm a bit concerned about street traffic, given the very short driveway and what appears to be a busy street",
C_2e867dfff36b4c8ebd3a58e82532d558,1,It is not audible  from inside. The house is very well built and sound proofed.,
C_2e867dfff36b4c8ebd3a58e82532d558,0,"Even if that's true (I've never seen it be true), I'm worried about my kids, walking the pets, loitering, and space between units",
C_2e867dfff36b4c8ebd3a58e82532d558,1,I guess come have a look and see for yourself.,
C_2e867dfff36b4c8ebd3a58e82532d558,0,How recent was the last renovation?,
C_2e867dfff36b4c8ebd3a58e82532d558,1,"Last year, it is beautifully built and remodelled.",
C_2e867dfff36b4c8ebd3a58e82532d558,0,When was it originally built?,
C_2e867dfff36b4c8ebd3a58e82532d558,1,ten years ago.,
C_2e867dfff36b4c8ebd3a58e82532d558,0,How close is it to downtown? What's the crime rate?,
C_2e867dfff36b4c8ebd3a58e82532d558,1,It is actually ina quite safe neighbourhood. Very family friendly.. Are you interested?,
C_2e867dfff36b4c8ebd3a58e82532d558,0,"Yes, if there is room for a pool.",
C_2e867dfff36b4c8ebd3a58e82532d558,1,"yes, I am asking $3550. If you take it for two years or more I could lower the price to 2800/",
C_2e867dfff36b4c8ebd3a58e82532d558,0,We have a 5-year contract with the university so would like it a bit lower.,
C_2e867dfff36b4c8ebd3a58e82532d558,1,2700 is what I CAN OFFER FOR 5 YEARS.,
C_a2970d8cb23d4da987c1711dd7603df0,1,Hello!,
C_a2970d8cb23d4da987c1711dd7603df0,0,Hello,
C_a2970d8cb23d4da987c1711dd7603df0,1,Are you interested in the home for rent?,
C_a2970d8cb23d4da987c1711dd7603df0,0,I would like to put in a offer for the west side Alamo home for rent,
C_a2970d8cb23d4da987c1711dd7603df0,1,"It's a wonderful place-- prime location, everything is brand new, and my personal favorite, the hot tub in the back.",
C_a2970d8cb23d4da987c1711dd7603df0,0,I would like to put in a offer of $2240 for that property,
C_a2970d8cb23d4da987c1711dd7603df0,1,"It's practically a steal at 3200-- I can't let it go for that cheap.  I could probably drop it down to $3000, with a one year lease.",
C_a2970d8cb23d4da987c1711dd7603df0,0,How does $2700 sound?,
C_a2970d8cb23d4da987c1711dd7603df0,1,I think we can swing that.  Can you do the lease?,
C_a2970d8cb23d4da987c1711dd7603df0,0,yes,
C_3096171b32cd4079a6435c3deb04d521,1,How can I assist you with my one bedroom apartment that is for rent?,
C_3096171b32cd4079a6435c3deb04d521,0,Hi can you tell me more about the apartment,
C_3096171b32cd4079a6435c3deb04d521,1,Absolutely! This is a beautiful apartment. It is located in the heart of Richmond with walking distance to Bart.,
C_3096171b32cd4079a6435c3deb04d521,0,Is the parking covered?,
C_3096171b32cd4079a6435c3deb04d521,1,Yes it is!,
C_3096171b32cd4079a6435c3deb04d521,0,"I am on a bit of a budget, and am trying to stick close to $1400",
C_3096171b32cd4079a6435c3deb04d521,1,"With this beautiful apartment, I can't go that low. I am very sorry. However, I would like to point out that this is a very contemporary place to live.",
C_3096171b32cd4079a6435c3deb04d521,0,Would you be able to do $1480?,
C_3096171b32cd4079a6435c3deb04d521,1,I would feel comfortable coming down to $1550. How does that sound to you? This place has new air conditioning for these hot months and furnace to keep you warm in the winter.,
C_3096171b32cd4079a6435c3deb04d521,0,$1550 is too high. I am willing to sign a 3 year lease at 1500,
C_3096171b32cd4079a6435c3deb04d521,1,That is very tempting but I would feel much better at $1550.,
C_3096171b32cd4079a6435c3deb04d521,0,You can't be a little flexible?,
C_3096171b32cd4079a6435c3deb04d521,1,I could come down to $1525,
C_3096171b32cd4079a6435c3deb04d521,0,1515?,
C_3096171b32cd4079a6435c3deb04d521,1,$1515 with a three year lease?,
C_3096171b32cd4079a6435c3deb04d521,0,yes,
C_c1da3a5cba5940d595a8f198fd02420a,1,Hi! I see you've found my ad!,
C_c1da3a5cba5940d595a8f198fd02420a,0,I did. It sounds great. Perfect for me. I do have a service animal.,
C_c1da3a5cba5940d595a8f198fd02420a,1,That will be no problem. We don't always allow pets but service animals are acceptable as long as they remain orderly,
C_c1da3a5cba5940d595a8f198fd02420a,0,"She's very orderly. Papers to prove it. Up on all of her shots, too. I would like to inquire about the rent, is it negotiable?",
C_c1da3a5cba5940d595a8f198fd02420a,0,I did. It sounds great. Perfect for me. I do have a service animal.,
C_c1da3a5cba5940d595a8f198fd02420a,1,I'm hoping to receive 1595 but am willing to talk within reason,
C_c1da3a5cba5940d595a8f198fd02420a,0,"She's very orderly. Papers to prove it. Up on all of her shots, too. I would like to inquire about the rent, is it negotiable?",
C_c1da3a5cba5940d595a8f198fd02420a,0,Sounds good. I can work with that. I would like to pay $1400 a month. Is there any way you would accept that?,
C_c1da3a5cba5940d595a8f198fd02420a,1,How about $1450 and we have a deal?,
C_c1da3a5cba5940d595a8f198fd02420a,0,Sounds good. I can work with that. I would like to pay $1400 a month. Is there any way you would accept that?,
C_c1da3a5cba5940d595a8f198fd02420a,0,I could go to $1430,
C_c1da3a5cba5940d595a8f198fd02420a,1,That sounds like a good compromise,
C_daeb31d02fd447bf8c44c832d320d7f7,0,"Hi I am interested, but would like to know more details.",
C_daeb31d02fd447bf8c44c832d320d7f7,1,"It is a great unit, modern styling, appliances included. Centrally located.",
C_daeb31d02fd447bf8c44c832d320d7f7,0,what is your smoking policy?,
C_daeb31d02fd447bf8c44c832d320d7f7,1,"No smoking indoors, but it does have a back patio and you can smoke there.",
C_daeb31d02fd447bf8c44c832d320d7f7,0,I don't smoke Just wanted to know if it was smoke free.Do you have a pet policy?,
C_daeb31d02fd447bf8c44c832d320d7f7,1,"We allow are residents to have cats (there is a deposit for each one), no dogs.",
C_daeb31d02fd447bf8c44c832d320d7f7,0,how much is that deposit?,
C_daeb31d02fd447bf8c44c832d320d7f7,1,"Normally $200, but I'm willing to include that in the $2250.",
C_daeb31d02fd447bf8c44c832d320d7f7,0,"Well that is nice, Are you willing to come down a little in the price?",
C_daeb31d02fd447bf8c44c832d320d7f7,1,I am if you're not going to have a cat. I can do $2000 flat. That's as low as I'm authorized to go.,
C_daeb31d02fd447bf8c44c832d320d7f7,0,Well I do have acat. I am wiling to pay the fee if you could do the place for 2025 or 2O00.. could that work?,
C_daeb31d02fd447bf8c44c832d320d7f7,1,"No, I can do the $2000 + a reduced cat deposit of $100 ($2100 total), but I really can't go any lower.",
C_daeb31d02fd447bf8c44c832d320d7f7,0,Okay that seems fair.,
C_30653fbe192e4e1a827088feb5b3ecae,1,Good afternoon!  Interested in the bike?,
C_30653fbe192e4e1a827088feb5b3ecae,0,I would love the bike!,
C_30653fbe192e4e1a827088feb5b3ecae,1,"It's a good bike, but we don't need it anymore.  I have it listed for $40, but I could probably take $35.",
C_30653fbe192e4e1a827088feb5b3ecae,0,"Hmm that sounds good, but is it new?",
C_30653fbe192e4e1a827088feb5b3ecae,1,"It's less than a year old, and in good shape.",
C_30653fbe192e4e1a827088feb5b3ecae,0,Not bad at all! Does it come with anything?,
C_30653fbe192e4e1a827088feb5b3ecae,1,I'll throw in the training wheels.,
C_30653fbe192e4e1a827088feb5b3ecae,0,Great! 35 good?,
C_30653fbe192e4e1a827088feb5b3ecae,1,Sounds good to me,
C_30653fbe192e4e1a827088feb5b3ecae,0,Should I pick it up?,
C_30653fbe192e4e1a827088feb5b3ecae,1,"Yeah, that's fine.",
C_30653fbe192e4e1a827088feb5b3ecae,0,Great! Deal!,
C_fe9e9bce6e2f40f1b7c7d6adb7a2f21d,1,Hello,
C_fe9e9bce6e2f40f1b7c7d6adb7a2f21d,0,Hello. D,
C_fe9e9bce6e2f40f1b7c7d6adb7a2f21d,1,"I see you are interested in our property located at the Belvedere community, is that right?",
C_fe9e9bce6e2f40f1b7c7d6adb7a2f21d,0,Yes. Do you live in the house?,
C_fe9e9bce6e2f40f1b7c7d6adb7a2f21d,1,No the house is empty and completely renovated,
C_fe9e9bce6e2f40f1b7c7d6adb7a2f21d,0,Do you have any idea what the utilities run annually?,
C_fe9e9bce6e2f40f1b7c7d6adb7a2f21d,1,"It is hard to say, it depends really on your usage but lets say water bill can be around $400",
C_fe9e9bce6e2f40f1b7c7d6adb7a2f21d,0,How new are the appliances and the heating and a/c system?,
C_fe9e9bce6e2f40f1b7c7d6adb7a2f21d,1,Some of the appliances are brand new and some less than 3 years old . The a/c is 5 years old.,
C_fe9e9bce6e2f40f1b7c7d6adb7a2f21d,0,Is there any furniture?,
C_fe9e9bce6e2f40f1b7c7d6adb7a2f21d,1,There is one table with 2 chairs in the living room and a king size bed in one of the bedrooms.,
C_fe9e9bce6e2f40f1b7c7d6adb7a2f21d,0,"I like the house, but $3550 is over my budget. Would you consider $2650?",
C_fe9e9bce6e2f40f1b7c7d6adb7a2f21d,1,We are willing to offer more furniture and first month rent 50% off if you get closer to the asking price.,
C_fe9e9bce6e2f40f1b7c7d6adb7a2f21d,0,What kind of furniture...and rent? I thought this house was for sale.,
C_fe9e9bce6e2f40f1b7c7d6adb7a2f21d,1,I apologize I was communicating with someone else about renting another property in the same community. We are willing to furnish one full bedroom and dinning room as well,
C_fe9e9bce6e2f40f1b7c7d6adb7a2f21d,0,"Hm...let me see...So you're offering to include one full bedroom of furniture, the dining room furnishings..and you said there were a table and 2 chairs in the living room...and is that king size bed you mentioned in addition to this?",
C_fe9e9bce6e2f40f1b7c7d6adb7a2f21d,1,"Yes,that is correct. Oh and I forgot to mention there is already table and 4 chairs outside in the backyard . I am willing to drop the price to $3450, how does that sound?",
C_fe9e9bce6e2f40f1b7c7d6adb7a2f21d,0,"If you could accept $3350, I'm extremely interested, assuming it does include everything mentioned in good condition.",
C_23417a5d49eb4955a6851a88e0f01109,1,"Hello, please let me know if you have any questions about my apartment for rent",
C_23417a5d49eb4955a6851a88e0f01109,0,what can you tell me about the neighborhood?,
C_23417a5d49eb4955a6851a88e0f01109,1,"It is a wonderful neighborhood, very safe and extremely close to public transportation. The listing price is 2200",
C_23417a5d49eb4955a6851a88e0f01109,0,Ive seen comps in the area goinf dor 1500. Can you do 1500?,
C_23417a5d49eb4955a6851a88e0f01109,1,"I understand but this apartment is all new appliance and hardwood floors, I can do 1900",
C_23417a5d49eb4955a6851a88e0f01109,0,are the utilities included?,
C_23417a5d49eb4955a6851a88e0f01109,1,Yes they are!,
C_23417a5d49eb4955a6851a88e0f01109,0,in that case I can come up to 1700,
C_23417a5d49eb4955a6851a88e0f01109,1,Maybe we can meet at 1800? I think that is fair for everyone,
C_23417a5d49eb4955a6851a88e0f01109,0,I can live with 1800,
C_9c807166a6e14c2299ab30540f90b109,0,"Hello, is the theatre system still available?",
C_9c807166a6e14c2299ab30540f90b109,1,It is still available. Do you have any questions about it?,
C_9c807166a6e14c2299ab30540f90b109,0,"Yes, has it been used?",
C_9c807166a6e14c2299ab30540f90b109,1,My son hooked it up long enough to see if it worked. It works alright. My ears are still hearing the beats.,
C_9c807166a6e14c2299ab30540f90b109,1,It is still available. Do you have any questions about it?,
C_9c807166a6e14c2299ab30540f90b109,0,That sounds good. It's priced a little over budget. Would you accept $40 for it?,
C_9c807166a6e14c2299ab30540f90b109,1,"No that's too low. New, in the box. I can come down to $85 but you have to pick them up.",
C_9c807166a6e14c2299ab30540f90b109,0,"If I'm going to pick it up, that will cost me gas so can we go for $60?",
C_9c807166a6e14c2299ab30540f90b109,1,My son hooked it up long enough to see if it worked. It works alright. My ears are still hearing the beats.,
C_9c807166a6e14c2299ab30540f90b109,1,No still too low. $80 is the lowest I can go.,
C_9c807166a6e14c2299ab30540f90b109,0,I guess I can go with that.,
C_03dda4770f034dc9b8d2ef35d90aaeb0,1,hello how are today,
C_03dda4770f034dc9b8d2ef35d90aaeb0,0,"I was wondering about the Jaguar you listed for sale. I can't afford the list price, but I'm interested in finding out about the condition of car.",
C_03dda4770f034dc9b8d2ef35d90aaeb0,1,I would consider it in great shape.,
C_03dda4770f034dc9b8d2ef35d90aaeb0,0,Does the ac work?,
C_03dda4770f034dc9b8d2ef35d90aaeb0,1,YES!  Arctic cold,
C_03dda4770f034dc9b8d2ef35d90aaeb0,0,"Thanks. I know the car is really old and probably has a lot of miles on it, do you think you could consider $1700?",
C_03dda4770f034dc9b8d2ef35d90aaeb0,1,For it's age the miles are not high.  And the car is in great shape.  Plus the Turbo really helps out with the gas. Would you consider $2800.00?,
C_03dda4770f034dc9b8d2ef35d90aaeb0,0,"It sounds good, but I can't afford that high. What about $1800?",
C_03dda4770f034dc9b8d2ef35d90aaeb0,1,"Well we are $1000.00 apart in price, I am more then willing to split the difference with you.  How about $2300.  And I will insure you got a full tank of gas.",
C_03dda4770f034dc9b8d2ef35d90aaeb0,0,I can't afford that since my house payment is due and I have to make sure I have a place to live. $1900 is the highest I can go.,
C_03dda4770f034dc9b8d2ef35d90aaeb0,1,I would be more then willing to allow you to make a down payment on the car and finish paying it off in 30 days.  I will give you a receipt for your down payment.  The car will stayed in a garaged state until you pay it off. .,
C_c4d222950a1346cbab9bd22e21772701,0,Hey would i be able to see the inside of this first?,
C_c4d222950a1346cbab9bd22e21772701,1,"yes, we can schedule a showing",
